Taxonomy	ASE.V01.A	ASE.V01.B	ASE.V01.C	ASE.V02.A	ASE.V02.B	ASE.V02.C	ASE.V03.A	ASE.V03.B	ASE.V03.C	ASE.V04.A	ASE.V04.B	ASE.V04.C	PDC.V01.5	PDC.V01.6	PDC.V01.7	PDC.V02.5	PDC.V02.6	PDC.V02.7	PDC.V03.5	PDC.V03.6	PDC.V03.7	PDC.V04.5	PDC.V04.6	PDC.V04.7	Tax_detail
Marivita	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita;
Clostridium_sensu_stricto_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_9;
Granulicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__Granulicella;
Romboutsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0.000125509883903357	3.13774709758394e-05	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;
Hyphomicrobium	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;
[Eubacterium]_yurii_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__[Eubacterium]_yurii_group;
Aneurinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Aneurinibacillales;f__Aneurinibacillaceae;g__Aneurinibacillus;
Ochrobactrum	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum;
Vulcaniibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125509883903357	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Vulcaniibacterium;
Pir4_lineage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;
Rheinheimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Rheinheimera;
Aquisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Aquisphaera;
Shewanella	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;
Pyrinomonas	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__Pyrinomonas;
Dolosigranulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;
Rhodanobacter	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;
Kroppenstedtia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Kroppenstedtia;
unidentified_Prevotellaceae	0	6.27549419516787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__unidentified_Prevotellaceae;
Terrimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;
Thermobispora	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Thermobispora;
Blastomonas	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas;
Cellulosimicrobium	0	0	0	0	0	0	0	0	0.000109821148415438	0	4.7066206463759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae;g__Cellulosimicrobium;
Phaeodactylibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Phaeodactylibacter;
unidentified_Clostridia_UCG-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	3.13774709758394e-05	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__unidentified_Clostridia_UCG-014;g__unidentified_Clostridia_UCG-014;
Allobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;
OLB13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109821148415438	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB13;
Candidatus_Ovatusbacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41324129275181e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unidentified_Gammaproteobacteria;f__unidentified_Gammaproteobacteria;g__Candidatus_Ovatusbacter;
Anaeromyxobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41324129275181e-05	0	0	0	0	0	0	k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;
[Ruminococcus]_gnavus_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gnavus_group;
JCM_18997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__JCM_18997;
Erysipelotrichaceae_UCG-003	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;
Collinsella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	1.56887354879197e-05	0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;
unidentified_Anaerolineaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__unidentified_Anaerolineaceae;
unidentified_Sandaracinaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__unidentified_Sandaracinaceae;
Peptoniphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	3.13774709758394e-05	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Peptoniphilus;
Pseudohongiella	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;
Anaeroglobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Anaeroglobus;
[Ruminococcus]_gauvreauii_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gauvreauii_group;
unidentified_Absconditabacteriales_(SR1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1);f__unidentified_Absconditabacteriales_(SR1);g__unidentified_Absconditabacteriales_(SR1);
Enhydrobacter	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;
Peptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;
Tolypothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Tolypothrix;
Sediminibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;
Anaerostignum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostignum;
unidentified_Caulobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__unidentified_Caulobacteraceae;
[Eubacterium]_brachy_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group;
Caulobacter	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;
Shuttleworthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia;
Gardnerella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4132412927518e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;
SM1A02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;
Rhodoplanes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Rhodoplanes;
Marinobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium;
Micropepsis	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Micropepsis;
Cohnella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Cohnella;
Roseiarcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;
unidentified_SJA-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__unidentified_SJA-28;g__unidentified_SJA-28;
Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;
unidentified_Cyclobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__unidentified_Cyclobacteriaceae;
unidentified_TK10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__TK10;o__unidentified_TK10;f__unidentified_TK10;g__unidentified_TK10;
Micromonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;
unidentified_Actinomarinales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__unidentified_Actinomarinales;g__unidentified_Actinomarinales;
Bartonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Bartonella;
Lentimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Lentimonas;
Abiotrophia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;
Azospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Azospira;
Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;
mle1-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__mle1-7;
Tellurimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Tellurimicrobium;
Vagococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus;
Edaphobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Edaphobaculum;
unidentified_F082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__unidentified_F082;
Fluviimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fluviimonas;
Lachnospiraceae_UCG-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;
Acidipila-Silvibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__Acidipila-Silvibacterium;
Atopostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Atopostipes;
Johnsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Johnsonella;
Rhodopirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;
Ohtaekwangia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84436774395984e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Ohtaekwangia;
Crossiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Crossiella;
Microlunatus	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Microlunatus;
Dellaglioa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Dellaglioa;
unidentified_Vicinamibacterales	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__unidentified_Vicinamibacterales;g__unidentified_Vicinamibacterales;
Bdellovibrio	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;
Cetobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;
Alteromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;
Dongia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;
Roseomonas	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;
Olsenella	0	3.13774709758394e-05	6.27549419516787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;
Ammoniphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Ammoniphilus;
unidentified_mle1-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Myxococcota;c__Polyangia;o__mle1-27;f__unidentified_mle1-27;g__unidentified_mle1-27;
Cytophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga;
Acholeplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;
Prosthecobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;
Sinibacillus	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Sinibacillus;
Alistipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;
Clostridioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Clostridioides;
[Eubacterium]_saphenum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_saphenum_group;
SCGC_AAA164-E04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__SCGC_AAA164-E04;
Intestinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;
Bosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;
Flavitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavitalea;
Akkermansia	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	4.7066206463759e-05	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;
Clostridium_sensu_stricto_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_7;
Catenibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;
